mw_name,label,zero
e9615da5b6835abbed7730745b0dab392447107596ee346929f2cc0f83d63424,1,0
e990545d1f1d8202186a441912938d7771da9b201be15d77f9b4f5e96806dc39,1,0
e99a4c04a58851e67fc45d09cc0b0758ab157d128501fd0ee67bd8c08fa0f8e9,1,0
e9ad9eea898907731f5d521d5b3bdaa3838d1154f37198226a139808dd0343e4,1,0
e9d96d2da3cd6822dc858fd386024b94ccae9c6bfef1d70d388fe1b3e6eccfd9,1,0
eaa1a86e2a822135eabaf286d2aa3459161422f97ae23a3cc8ad95134154febc,1,0
eba18c79da0ab84904e2410c3202ee06d229db8c33426811ee9e5e01d40f808e,1,0
ebad1405b4cb49ff2d56eacad21187581b0ac7fe6d8e7dcb213d05bc59582dfe,1,0
ebee8e76fc75b3226325d4332e31f9b7c98726a09e2a19ff7d79de0b59ca8ef2,1,0
ec64b36ab8edc446e0542712dfda88d11140714de1d8dc6588bf226f2a383219,1,0
ec7951ec798f0922a57c427a29ae5f35f36d91403c35da917e8b65e8f1627560,1,0
edb886b3d937bfab27f4d04040bb2f99440c3481d0ef9d48c5f691ce665e50e9,1,0
edd79cafdd9ed1c87431f5f2d1a4768d218e7b793aed4e3cb366da8c5c1f3b1e,1,0
edd7b606dbc27bf09b0d922a3d2035e8a03a222d1e3b179e6107c31bab4726e8,1,0
edf3cbecedc94cf6364cd88bb14795beaaf71454288e6d766d3075eb04adbb50,1,0
ee0f18c0080389c25579738e07dc6b683c6c9e078ac45340e131059b2ed9ee9d,1,0
ee20e870ae0bb683da6b5c0101fe200a4e9d226d005742b57e9ace6a3a9fe22e,1,0
ee91765203a6f9d039c05244271d400aae6f2b4672923b9cd1d26e5f9de094e7,1,0
eef76c2714ac67abe72ea19af451b174637bd00e96000fd4613067c654eea33b,1,0
ef14ab3dcc8c14876bb4e04d2d682f62dc74c0985021919f9a07c983f75ab606,1,0
ef4311f374b71553f5538fd19947efe81099a77b86f8136e23f5350367aec6d1,1,0
ef8b57eaf50ec1fa1cb44875945aae066eb8bf4d61a014c9996f38c5e3c85bca,1,0
ef911ad465f925fe835298331313e102953ac3fb297607f06e925d3f8f6089f8,1,0
efd145af2b2eee445486bdd023314c7f253e9006b8e6d84ed3d2b045d072ad8a,1,0
f0a60c177c42421f94c5b892905af4eeca138a4626d4789ef87eb1ee84c85ec4,1,0
f11f2b7779db762c7a4be00bee5c9b8598030c3abcbac9070584f0e1019ac0fc,1,0
f2932559f4b686ed5eff375c647cdb8434a3626d8ec47d79b0e547ab87102b2f,1,0
f2a5d5caccbbb23a546c2e85ceffc44326759ef8d7e8a0172eb14a62013bb683,1,0
f314a0182fbec4e21717d28572eb697f5759467fe52deb82696ebb7fc4d67afc,1,0
f3e1f28700f341c22170c8e5e1a632d579643b72d2bbc0fdfb01e0015b55f80b,1,0
f4d0773c077787371dd3bebe93b8a630610a24d8affc0b14887ce69cc9ff24e4,1,0
f54d0ecb035a2b5e1fbfd9fa3b26c38e8066cba903a9e9582b27dcb7fb868351,1,0
f5c91b5bc350dd899eae0c9a8227f9d502d8a60d7dd256267a54ea7f315ab77b,1,0
f5d6ff4a8f391ada1ea3bf87d32c00f5a49adefd741c28809c8c708a0e14d2de,1,0
f5fe451e87b626e11a5619fdc2dc44223c05726902f9fb8e466731fded2ff7af,1,0
f6851790dc811b3a9acc425730ffeaab49c5cde4cb0a39cfcc659c4d29c908ad,1,0
f6a045f5664d4bce6500e7db858e7d04dc868f14052108475e9ace8d26a7a12d,1,0
f6f9e37a0a6ec5e7919adbc3bc780c72900fed360b9347aa2201babb3ec33d74,1,0
f96bdece2def27ee116deed37d646302af92522b4eaa2c57422f894259dd2d5c,1,0
fa5ef647704b8c71d9967dce1de7acd6324ad1b64f48dd69cc1edb2a7ee7aabc,1,0
fab53dd822e9992f6d0ca6915e2d1f3eddc2c287a112ca414ee41cd038a10ef1,1,0
fae66831908faea0881ab574253debf49cf0026ad8340545905ae7e7cf3c23f3,1,0
fb5dfc08edcb5032c76ffcf2c7e017e665d4a4766a13e05df285a04cb37137c7,1,0
fc401bf97921f2c0890d74b6f609d358fc63c946579b2d62aad650549be8af52,1,0
fccc8d1c4817fcf6b4e5a28c98e863b43f9fe8f3041dbb8c21704d0f4816140f,1,0
fce05227f801a2975067cfe0880c001306d44804bab7d8e98cce503f14af0aaa,1,0
fcf68a5db1bdba7ee02e306540fc4ca59fd49bf4f09f8c6da511adc8e4082682,1,0
fd01641470c4c76c67a4ff7c5f5fe0a4454e27adbd339ef0dc15631b528310fc,1,0
feabad050db32db8eca6e7a18676a29cf3ebb6fc7d46c61efe6785d6b195665a,1,0
febe4a890152b6f148d83c972f896036505ff7f5616a689f65a4e475649352e6,1,0
ff7d1e6b6d114d02e5de6e6deb7e7a4a26aa0ba3db7197ac54b6942912b66f06,1,0
00061593f5b0299bd46cce5c1dba502319c8274ba8c206d7abc0b59d7b23ab7e,0,0
000f966c1af8eaacf8f23ba39074ee5964243a839382ae9683e5d1062521f240,0,0
0019fd007c1427d57c1ec96ecdfde546c725e8e4297a10c8b495be7e2a061fc4,0,0
001c2eeeb2c400c64e3460515effb88eb751cce7296e9f827ea7163d102ec8e6,0,0
002ce0d1d2716780f0d7dfdb3dae3ed723f1cdc714bf5bcb4d7aa6fd17ac541f,0,0
004f74f4963dd10803fca60ac84bb61bd04bc2dab7a452d96f21fd9556f870a7,0,0
0056db02bc87c63fdc53c2716c7fbe6abf9c4f8eb65f2ad08aa951cb398d5483,0,0
006228a8cef792c3ffef246c3beb7effe5c6839d0b9ae71dced01c1d502b7215,0,0
00673f6fb6039d46a22f3d5ea1d27473ba065210aa3b4e818fd8aafcae52bf10,0,0
00687a9a8a40df71c3f5fd37849b429e287ba04ac284b321d20cf69b26c88c86,0,0
006976408521960e9f44dae82cae6dce95309cb415fced99f3e83e85e3bf9c68,0,0
006c172e8abc2a365639c3030c49b4b1f71ca00d9b42f38355e32e1acfce9926,0,0
0080676896809575f6701a4ddc0386cd066b82330f108d3205837af89ba84479,0,0
0083a0f99cb8ded54cb94599b8cfa7426d695060c7b2607792a6ee4c2b5841df,0,0
0083faf77876623f910eb34ccffb0fc26c61ae92ceb834dfb9e975f0961126c8,0,0
008e6992270048837ba5618ffd289207ceb85ac1045159c049b7de796d9e0f47,0,0
0093d274b4ed88c838c8889b5ab3638b93b4d4e07460e07a2ded0515c4615ec0,0,0
009612b231b4dd8a223fe8e6bc64c0ddc74a0ef21e0e30ba3534eab318a0a401,0,0
009d654efc1ee6bf5a170a911e698e2a0acaf0ce50daef5e37efbd6128d40ad7,0,0
00b7134c32bd69f31660fca964aaf3e5e26213ddfcb122f9a85676001da8a0b8,0,0
00bc8844986166cd4159654cfa0a2a64a9b7be54302dd7f1061857b830e0c9ab,0,0
00bd60924dcc6cc0ccaba066a76e4011796ca1933b83a74e092a0c3c142cf616,0,0
00cad7125fe531ef02541a15bc31554e8549107f281d609cd9a1d251f619c48f,0,0
00cc17c133cecc470ad3bd405352797fd2c52c6104f4ea425888f01f9a5fa060,0,0
00d8341c181dd25c5ff44b3d277c5f38bfe54b293879341a061cbd55a998022e,0,0
00da2a49135fcf4103ed646d251dc6d1e69896d6c59ecac3b8d4ce431f2ec03b,0,0
00da3d1cc8a0c7a6fc0bbca7e4b1a7ea9dc65c3e2db738e644ccd24d57ac1b5f,0,0
00e5ccbb86ed3985ea506be2ca9607e5ad464c503271755bdb185382558bd58d,0,0
00eea7530a5df1aeca3ac68ce72a33669b7d370799f08397de8bf29b21a265e2,0,0
00f00ecc3e7f17e43ecabc6391f0b0f31218c7c41eff1b247034a023f538f5b7,0,0
01115e21931c71ced3ce2372f9b38011b44f91da7aebe0894e39f61a0dff39cf,0,0
012eb84e7b0052e51032eb791cd8a2217d695af3fe8e9acdefbfa096953e22eb,0,0
0147a0381ae91bfd5bacd3c97c215d3be4d0db6c1e83d8d42a31b3c5e2e6603b,0,0
014e0622bf4c0f2a1a361f8be0da99454a8734e0902b22c4e848609e66eb8016,0,0
01628f97c8e905f7bb78e8e83beac0af2bec71341b7490429c5ba6ac31465075,0,0
0168cf14d9eee3d0a02582405b619cd37759815017100baed9412e90012bf38f,0,0
01a5e98bfcba78f09b9fa0ebcce6bed0961c20f0d19f9042c343f3bc7c769796,0,0
01c5741bbce3312c17a48b859609ea76d48a0d009fbfa70c718dddb2aff875e4,0,0
01cd1864ae7ad3ff3159496794b60bbe272ceaedbb12d342491559f73823db77,0,0
01e3818cd5dd8141313499fca3589d37cdba143b743baea3e491f6a93ddabab0,0,0
01f0c013897bee87c565ef9fa281c9ee9d2cabde103a6748743e2cf2fc6dc484,0,0
01fe1d23b3565e89eb5e3c6cab2144409fd703bbecf274bc0d215f7269407db2,0,0
0205e6e7ee7feae97beceec2a11f38803ee03e75abf0221bd7f0cecad8611e94,0,0
0228a2acbef6a2e83476720a640ed02e8eb7b7dffdaebea0f113b6343a133858,0,0
022d52e8ac9c7b25ca933bc77653ee379b09cd751bc62c16c0b15c94c207200b,0,0
02507277b48d6c8d03e4ecf51034343869639df49c81e6977586fe02c09aca52,0,0
0259533a8ff4cf07cbd0e55e0a56b2e66d890895783c4e78f73cd63ab7b326f3,0,0
0281d70e72abb67996b61018f7a0983a7ceff28de76f453cc038f8fdfc41be54,0,0
028c3f0e789e9af5ba800d04190152f9c4aa783186b2454b51c8eceb18ef169c,0,0
02a5d8faf71e34e3d7f3572f338829f099b20ef408a84fddef0d1cacfe95a72f,0,0
02c23ce9144a2492e8a2718e7c8e18b29106201b85f0321193252411dc51a965,0,0
02c9502f0214271badeb0fb41dc3a3ea8f954a5ad6117d04cdd98c1db6fe2a11,0,0
02fec76b2221e62cae6c2558d6fe726f37fbbd855b0caa0709727fb1cbcc4b2b,0,0
03034ef2ae2632ad6943b18a17aa6376e69dd018b974321e67f354a7af8771e4,0,0
03042b1d81031c30261849c77cfbe70e5067da30f92474528118a72c070c41ec,0,0
03073eb074c6cf5995a32df1a99fa1fdce524b320c274b392a04b8c817d57b4e,0,0
030d18f29154799c8f0ea3b9c0ef36619371545d8780409af9e5256c406bd75d,0,0
0310c21a768cae9b01fa976b40b2f05ddbab5bb1e341f842c59c0956d0eb269d,0,0
032419bd6d10849163e8f9dcae31fdf83c6d980d701db7b2e8af7d51fb8ac081,0,0
0335acf2391b6c64ac21803ecdb72f8718d110e8a046968c8c0da2694e866f84,0,0
034ed47262f98f244b9cf642f6adbcd413f3cf26c17f868a782197061513642f,0,0
0361e49169222985d2a449f188cb1863ebc5bb02d2d3b56cef90fc90a0eff83e,0,0
036cbc4f6eaf35703d9aedd22b00eb6a4f40fc77536c06cb6ba24ac841701060,0,0
037eda4e88f2643341eec563672fa8ab8c576127a35615dd1c0c6fe46eaf2bc4,0,0
038bcddd53ce55f5d51eb893bc638364ec8ef6255363ee500ef472e1af6e272d,0,0
03c8521c962c16dbaeb6b6eade5713ab95fa8deffd77c86d7a82be0a11315e0b,0,0
03cf212afbf58dad6a43e6855b38f3b7be4a99d73d9aaa70ec9e7284c740bed2,0,0
03f2242cccb2dc2db212be4a559ad61f38bc48352c866f27ebb794c395d7f39f,0,0
03f74e43e06954c040e62dc60f853239780df53d27bd233789ea6df3ed2a75cd,0,0
03f90b9daae9f1e53e487bea16c09f3b4598359e2e07112e4ef417b8afd9ecca,0,0
03fc6e7ca1c4f7560c4708ea9dfb370fdfcfc01cbf58d46c37c3efbd67284e94,0,0
03ff756d612d8a13a7bdece0ee87882d9322a7857667a17b96608d39ad55f7a0,0,0
041a8333746aef7e9f82f291711b817fa889a3847779382af9acd1d0de6d723d,0,0
042338bb0626cc88f3fec97dc4f5b2a4154ec0356c800eb136721e3b163a52e7,0,0
042db3bc41e038b9e6aa5ef9f0c18cde4a85dba6f2c3918476bbd0c9bf40188a,0,0
0448fcf08e4b5b484f51fa34b6e7f3b7483beafcdfab06654fff85434f7119a1,0,0
044ad0802e505e795a77e283ca40a5fa72bfe1a973c4f4828492378c1861a4b2,0,0
045b1c7821892b316448c245cb33443c1386f65d5aefbed2f02ed11780e5ed2f,0,0
047490590d9ff9df94c26cad9ec7018402eab26e107fa0dd77e4f4b416cf2fee,0,0
047ce1be0812d804926a11cec1b7c794addf1dab12733a13164896fe91ea88d9,0,0
04965ca0a2462ab18ef768bd1e94621a02b8d66d8bbbcc0c208689c238c0747e,0,0
04dc540395147b154e5916f24bedb33090b439a7af4e070621e9026beebd5d24,0,0
04fab9e656a485c2378a89a14c1d70991dd40173dfa830e6f93064d478c81cd6,0,0
0526823d8a766bf42d4643dcfaec569788b8143d08a555ed5fe8b8a7e350c67d,0,0
053d0c1a79c1011ed724fda1665817869883515f10c8e2196643678708665c9d,0,0
0568859e642e774160682f69039a06f209706becd3a42a7d00833348e1da2e1b,0,0
056e7f891a6f8995f55b1152d0d279a7b8fa355600540e7f6a0e240ecc1eac9a,0,0
059e3b1f5e90095af1a2b8fab5273e32eb8d93f0317b606c05fccc819989dc40,0,0
05a1b5d095489989256c406be718c4ccbf0e06f9702a7b1bcf6c12d1f2777951,0,0
05a4ad4c4fe64e37e6ac16ae70affe230426648c6040ef866baf3f2b96e5c3d4,0,0
05b959c4c6c2ddf282840b636ea3ad02351cd734af58232a719ded5c4138834c,0,0
05db3eea5c9f3f244080c4eecff5148661d8d3ef0ecfceb5f8898a38522755f5,0,0
05dea9be94df0495a0c9b6b8e8bd67f38aff11e231f72b6fda9f31e5399daaef,0,0
060250fc6fb56b9423413e94f3a79ea5a6900173ac73632ae4f2cf33bfe67c34,0,0
060c8627e45ce36720d1007171eda519bec0ff257a51db774ff0f20b132af72d,0,0
06233519a54c9c12b1b34b0b07f28629591053af0fa48200029fd95d6eaf372b,0,0
0642d66992e46d4923b861253f5651b0475cfcb189391dd121cc2e063bffc375,0,0
06647e81e4289619bcc0ad76ce535c06060c3d63541e4e56fc60e0d1388b3a2a,0,0
066a82b042fc5af8fb66248e3265ee557015846ab71b27380b639a4a57152462,0,0
067a22fd38f758cfa24b57995327bb6f17042dc4cc7b39a4dbe7032f1673b071,0,0
067dd18eeb735466c775c9d116fd32c664a512fbfee88f02f60f7e45927cb953,0,0
069886ec78f313d90168876cf2cc950bd30268f1005fe27bc4705689879b736f,0,0
06b43df9c912cee5e02a27ffeec59e99fa1a817dc3740c6dbcfade0561a438e6,0,0
06b60d47a4f3a4d8df23c48f6bd3da9ebbf831442c73966de78301e0a58726a5,0,0
06c90e2650e3edf8ec8340fa633cbcaa0ddb1d734c4a177ec544148b66bdffae,0,0
06d81f08bd4d4aee4208b8b2b8fca5293a5b32a79daae5ce307aa71ee433f443,0,0
06de3456a0b27c10e7071478beabd5dc314f68f0066f4e0bc9a931c4479757e5,0,0
06e0a2f8ce39dd43e28ce3fa4e63fdebf55dea3690ab5053f6c3fc99af5ad3dc,0,0
06f85bee561151bdad46dd3207037b3d33837d2d114d7f416454c776769a16b6,0,0
06fe7d01ad6bec1fd8e986a36f180177f6b64cfd063f5754981f16eb07659de5,0,0
0709f959cd5ecdc725b2fa22b0db3a6ef3b727709a78854bb0e56cf8b05f964f,0,0
071448ba94f8bb7677df3932f06d70134e030cb494aae0350e7ab08a69044d84,0,0
071a51c4915c7fb27b79b0b9034432b74fcf5dc9f3f6de7a4946cdc69bee2295,0,0
077137a0709ac4bac1b8238b0bb720385eca4f188e785b0bc7ba3b8dd0983af9,0,0
07767639a38d43b081059da461ba85414f12431964730f97b47bb54dea148296,0,0
077eb25dd005cea94839235056c73c900d14ac57594ab6bbf71a77cd7eee3816,0,0
07928950e9615e5b76609fc50a11a674253d3af21c8595c6c791524252254ab1,0,0
079d474172704219e09a15494223ee73bb9a888c6414c1ca4352aed5e70528ba,0,0
07afea30d389e401fab799b434a46b672e09240df2956d0f2fa3e88c74ec1d8a,0,0
07b4b7195d17ba8267c5a34490e25c503bd12a6fceb415427a9390628deb4f26,0,0
07be24ff68421c6fa6a29166c06709ffe21fc9f97301e20882d0fe4d21fc93a9,0,0
07c76bb6f7d341f4ae5c865d2dc4ffcaa1a2b41d91d6c0f37193c1d365d4fc4a,0,0
07c9948477eb469cb17bfb5963612625a47a56e0bfd506797918b3f2df64edb3,0,0
07d3762db0bb41a93d01aa57e575ab20160f465f587224a4018e0b8dbfebaf26,0,0
07d5fe885793a8c16edbdc1139f67ae835bb94ad25e14417f404f23667921a60,0,0
07e3f1eb83010ef878e027532fc2104425560d380066b2a0958154681bcd6283,0,0
07e77fa99f652c997d94bfc8647092397c3cb3f12a33e642508292993ee3f8bb,0,0
07ece0a17f1202bc799eba3d57d16ef6c05257da87e685a255cf46b98ffea922,0,0
07fbc04dfc11898ebdc98d77e867aab468397dddd3a429884deb916bf33ff25b,0,0
0802a0bdb88305b896c7a556fe678b288e7434a3cab63586be28c1f9b7411562,0,0
08050c11bb918bdd5252a6f60124f922400f2f3b105b6a7b0a4e9b61acd48166,0,0
0813ba25934c7e40a340516801e22eb60ad0b3fd5602c3395aca725b860d12e2,0,0
081614cffa704ca6fce410627077b2a4539325f8207fa1feb00cea41c88fd71c,0,0
082f072ded69231bea0b16c4c7f8bf0d2ad730e1ba46cf61d5058204d505e9a7,0,0
08419b3e572693a0a502d021555245dcca54ccb098fbb3957fa15f95b82fcf25,0,0
08511107958847bd4e0c4d1637070d744c981ef526117ef11ce8a65913d2a781,0,0
0855d5f9c5ac7f1f1c99551eaa3912ae57f4f2218d2ba2980471d4a861ec2041,0,0
085d55bcff89c43a042a0e34fb27e8e7ddda8606c8c87c9aac01903fb914e347,0,0
0860a6be46858f33356e2eb681cf6c3d7584da48fd2f1516c8bd90722cc0d523,0,0
088cd372870284153f420b4a65cf32ac91f9dd5da8552feb2ce372d21a8717a9,0,0
0890d92f238b65009651636352da7b4c04bef14774f5ce524b4789a82517c664,0,0
089ebf22e16cee6bd0c41c90dbd560ad6393d8a8b17cf6ef5bdf5d497fd5a205,0,0
08a9195ed8c7233f210affc73c535ae59f651163c8cfa33d8e3db434ec8af47a,0,0
08a91d8c4a86b8082d27b83f277741dbd63bb673f5fd78c4b7061a1c04b1b597,0,0
08bfba75a2bf200b3de070319725e1266ad44b8e8535603fc88e50c8d3282d8e,0,0
08c3576ec13defa4834a1ecb6870a7393c67f56629ae63cec3f8e768e7b1ec89,0,0
08cfc21a0d80281b85af1aa897e2f68046926c368e8a6b0b1dee38fa7404be80,0,0
08d3789cef660380ebb9d387cc9a6f5eed96c3c34332c9f3704511b48faf654b,0,0
08eba3dcc410bf0d1d492bda1d555e4b0b1c0cc80a0852bd1818c13c1eb77c39,0,0
08f91f687cc68b0b0ddcd00a8c6b298444ad0ae0230358a50dba2ea705c79f3f,0,0
09014398f92c936576d4a9190869d3ad3719176ec35bb38c2f7bd61b2fe5ac80,0,0
090e35c22a30519e3a65613a6d4171c961028c8992a9f44c99b819b47e328bef,0,0
091474ba93ccadf54714f5c3fe3a1740a1bb666c999b307753f8f8dc4900f6e8,0,0
091541ee7cc479be10e61e81962098847163149bb08eab9f9ca7cb9761aebf96,0,0
094edad317f6bc2d37f4b961e4defd66eac0947d36ab1255950d1074da6ed9ff,0,0
095a4a428733f3ad553d9b74889df2fbba2cdf4fe798743450940ee0946110f4,0,0
096d8734441c222931d080700a2d56db3cfded1c9b16f267b8d17d02624d6c67,0,0
09742d391260347a759ee3f2a047a21fe0afdc9a0d1983d616c6cf61565429ba,0,0
09759be86b6cf642ed90c230326b500a415e911138ad3000bd3555fe4d70ac99,0,0
097ce517d651cfa67ea4f37dee972cae268d2e51d9b389bc88c0ff515aa5bc5d,0,0
099361a3af898f7565dfa9fbd7834893bc4a07ad720b5b8aeb042b63eb21d6b7,0,0
099b018971638672e4d9fe13b3154682fe9b8dfdbe7ebedca8daaaf98304aa81,0,0
09a97774a8eeecb42cbfdd42f24b11cc3b6c04c64c714566839957c9d47ce839,0,0
09b6a535ee8a27658b77a19f03fccfdc1053d7913bf2d02332a4be225f1ddcb6,0,0
09bf9f56ab6c3cfba1b5a6158a419d8ddf4ed76a993fa664b3b5545c37a99ad2,0,0
09ccbb774d1ccb617aac8effd3a85afeb7feb3c5a6523be71e89a76d683010ac,0,0
09cd8cc9da99a3e96b4df855e27f7463b076aabc277a0e8183e1453f541edfc2,0,0
09de9d483a52dfed0b4274cf867684e5e2d717dab80a8f422ee67c9028bb07c6,0,0
09e7b944e8c20399b207f1648603363b1b7d447d4276266002da78e1c6b71d64,0,0
0a0cb73c02a11a47d9220fc68591be934adbbf0b81c83c9adec440567c056fb7,0,0
0a193c5d142b034364dc8d6b43f83b152ad4ab81341e90328487dcc32a43c92f,0,0
0a1bea32b0d0b7cc57afeaba6a49740a5ac6478d6754bffdc26df4e2159fde90,0,0
0a243985b9e9e03cc5279ca27a0a43f5751614d1877f5018a33e76313979e5f1,0,0
0a24dc84095f1c65b661fbc6e14e667a7d28aed56a7e18e42e137a586459e707,0,0
0a3a1bdb7a5df8a870e10da04e9ec6844a51976a71c16e340e4ae11cb1d7d69c,0,0
0a480a4c55df3d1a51f239a7a7258bbab53c36f866282c03574e0af5700cc5b5,0,0
0a78bd3bb092229fa970a6959e628031fdd3320e81bf618ec1cd6ed74e5096d5,0,0
0a94db328b74cd2806ee1e7a8e9b6e89e6a605d228f1ed04c81580e87d027e88,0,0
0aa8857cfe690df34013796dc814dee3e28fac0a2ae10d5f9927e391e87b020a,0,0
0abfcd9844c0a9cb903e55dd9a7ee2dce3304cd040db3dccff07dc9084d7e2c6,0,0
0ac4d68aa16310179d8ab2bc173741d9ea04247cd34f849490825214e6367eaa,0,0
0ace112cee6179b3b13fe49c1f5b7e0516ffa5974c5ae7eea22424a9718aa7ed,0,0
0ad6aa57ab044e75e6cd494caeccb76121db50b42c930eebf13a3d050283ca03,0,0
0adb1d6ad048ff6767bcb86ce03a8cf3708265c0c0c12fd0e653ca12b92601fd,0,0
0ae5eb935e5fcce1593fa8485c6a3ae17ce473072ee3da67e9df9e2756a31a7e,0,0
0b176cbac338b9bfd2e6c8e77a7fa2d2b4a5a8a34aa87aebc7d2ec1f83ede089,0,0
0b1993aa0bbd96adbca0a45174a684968574f2676e4a735f070acadb2575b101,0,0
0b24859d16092dbef17bcf940057e34121f9a324916259032a5adebca80581fb,0,0
0b368b12b71d83a7b9bd50d77f526bec3e82ea41f1caa349775d897da4d0f106,0,0
0b626eb1dc8b074eb153b685bd6d6d2bd15afa5007d832a8f8adcc82a88a269a,0,0
0b71c6a6ad592292faced4c0db0aa14733444a8f203ceea9ee23b503450288fd,0,0
0b802122c4bd5195244675196490ad2cabfbb9ab162ee73bdb3027d8c3660aa7,0,0
0ba3e2ad569a35d7763969ddffede87921a25854e968b49582c3bce78db5996d,0,0
0bab2284ea1b9ca8c3af2eb54dc7f22bcfe6d646b8f9c66d84fb4142294d3fe0,0,0
0baec25d634c1e4472368ce7884bedc1af1b28720804d54e9660e0c46f118858,0,0
0bcfedd7f3c055f8f4e3c0ef54419dea075b14f7f7780bd07646242db944c712,0,0
0bd3eb38e088d07d24a9794ea9a36c9ca72593d4b12f2efc36e7dc7c08e89cc9,0,0
0bd62ab047803f24b7ec76e07ecd520761cc04b9ddabc426f4d1e217bec6b4d6,0,0
0bdc06410e492f1e8fe63dfd9b1691c0c56ebc30dcd63e9204387f488725d469,0,0
0c02284efd2b4ddbeec0548bfa0f8416ac5dff4b64c8c23c26a75ed9f87f34ce,0,0
0c0e0bdffa8b5de13d530fbf15f836bc858dae05e1d800850b996efc4f25a991,0,0
0c2592cea80a2f39eb62d31e7883cc24a7d69d1d7d43141f9b5da6c0c96facc8,0,0
0c273f2e92d9b72074411bb385f970dd4c42c6e4b1068000e5d0e07160a8de20,0,0
0c3813a22cc195442d87ef053b16dd07e2515afc6b3505e98249428c59b00ec9,0,0
0c3921f0e5108d07ef14faca2fa99aa24911393f2324d59b03f6e0f184f7fb7e,0,0
0c3c5a54d13beab46044024149e3e9913d13b4a8a48f5729850da56304dc251a,0,0
0c43a09f92f23be7efcd5d7a28c94612daf7d9cd3356425b8505f27a634a8226,0,0
0c517448642d9837ff7e5418107a6051fe4279fcc096eb05ddddff2c9e359174,0,0
0c517d67c0c32b6389e2ffe96b58e25066819e4fe5d795e2e22d35d695e9ac73,0,0
0c6ac8e8ec7d730b1268feddd0cfaea86cb0a29a23464c5200965d8593396f5a,0,0
0c752daa00392d5580f26636e9e173d40b47250b61d8668803a2255b1c615d34,0,0
0c8ec97ce5f8e1d9dcef5cde965b652bd68fe500ed9778af1dd56b7b91088c9f,0,0
0cbb8dc2872b158df364ecc8e2d593af7b3fe4e3a90fe8d92b23a820d9b3e8dc,0,0
0cc6be9ccda3ef0828314e1f16ebd5ccec2938b0905b82b76164f028d05b533a,0,0
0cd750a73d6d83044683168e741bb3ffbdf4dcbd44f79cd06da653f9b5ac2e4c,0,0
0cda975ac757cedfbf16a7548d32f2087e7bf441f49a29cb8ddc1e0e4e2f8bf9,0,0
0cdca554dd01c9e5b2261ef00be2f1b35aeb2c5b0efa04d7ab05c9cd6c75bee7,0,0
0ce19765cc644c48ebe04d209addc75e9397b7427622bea7a6777cec51ad4a7b,0,0
0ce36d5524aaa43f1b9ec3b226e0050af029c6be18ed7daca4252014395c966c,0,0
0cf7a4d86e69fa093b2e1230d96bcfc17171934cd7e031e47a1ca5de18681f22,0,0
0cfcada3f7954372a2dd97e1a350894f7fabf38c28718c0d190022b3cc62736b,0,0
0d0581abe3c18a985128cd39e2f040c13b3025014ad188ed15765130cd037387,0,0
0d073884a0555d7fc9a2d99df84bc5ec3ae7483286944a56ff843717e8c42a92,0,0
0d1174cb19b5685b4d8f151edde18ca50f0e14369c945b075d2964b1dcadbde8,0,0
0d1f175ed4abe5adaae70dd8a116918208434c44dd2e978f923ef445b465deb6,0,0
0d2cf039a3babc64c3b3a1eecb44225c2ec36059c902790b9aba31c359fb19d3,0,0
0d30bde2daac5bfb6aa3e16bfa4501bf9dd4687c30905a791dfca34200a1e636,0,0
0d3fe39cd8e1754c53c38e2ecd1de91a7adb889464f10d4d5030bb46205f52e8,0,0
0d45878141ed7a4c8f150ae8320d1f21f2fb6cf3874af3f2fff271b51b0542b5,0,0
0d556f7e45d68c4cff1c5146bac151a27e3d9de51a5f13296540bfd3057486f6,0,0
0d5a6ff1073a7d7634183a9dd46a6cbef403c5312e67e1a8b60355789ba3e83e,0,0
0d677b40d933fa2e0a35c449ea6c5d15e62c7b070a67bc31b0adbd3a0382a819,0,0
0d7af6000caac1534aca064107a7d0989c8d3a6e5c23f172bad141271a095b16,0,0
0d9a3854ccffc0dde196997ea1287980d3f6611b302606d034652e2a3fdcd5b8,0,0
0d9c7cd595fb257af635f8f12d0d903c95b4f14d87ea29f64a132aaa49b008a7,0,0
0da214685fbe45a5a007be774cc957ced9bde3a92e483aae4afd7909c0875514,0,0
0daa62daf4ea74870ba166f6126ac81759d38859b6760db3da83700bca4bd732,0,0
0dadab8b7d4586a371494173f8e42338e9d874e9ef767b1353abe522937834b9,0,0
0dbfa2bf0a7ef26ac070b364bceb9323854bbd6cbdcc0adb8813963156ca1428,0,0
0dd727dcba33dc42e190aae2287f201e9e2732cc9104918366b7233cb19570b6,0,0
0de3ba9940005497b6a4b3b4e9c32fa8b73e89251026355b9a4b2cea425a92e1,0,0
0dfb4dfb5500cc85fd9fcb71a4f8293fb8877011c59527f1e7b5d2a46f6d8994,0,0
0e1c33d24c3007eb11a33bec2d99698890286f33284d67f53c9080fd40280597,0,0
0e220ac18e3970d3cebb8c918557dc54e13a221ba27c671a91015c7f557c219d,0,0
0e234c115f74a945586ace6bd8cc79425a9ef4743fddd9180b0f3d39285115ac,0,0
0e2457a9347946a22c2ef4c554fa6d8ff3977ab3f0cfa43c537ea9d621d2f2d0,0,0
0e425318be9ffaea9833307023162b4c7c3d5ccf97adf83b0eb0e4127bb89929,0,0
